account,slot,name,filter,error,odds_band,plbf,bets,sys_key,fingerprint
noggin,29,7YO FLAT 0 or 1 runs season,"TEST PASSED LEGALLY1 AND dateweek  BETWEEN 11 and 27 AND horse_age = 7 AND seasonalruns  BETWEEN 0 and 1 AND trainerhorseruns NOT BETWEEN 11 and 17 AND horserunssincewin NOT BETWEEN 25 and 50 AND totaldistbt NOT BETWEEN 0.05 and 4 AND country_id = 1 AND nh_flat_aw_id  IN ( 2 ) AND longlistracecat  IN ( 1,27 ) AND classmove  IN ( -1,0,1 ) AND r2nh_flat_aw_id  IN ( 2,3 ) AND r2trackdirection  IN ( 1 ) AND d2jockeys_claim  IN ( 0,1,2,3,4,5,6 ) AND careerruns>0 AND country_id=1 AND r2country_id=1 AND careerruns>0 AND dateyears >=2003",,none,-15.58,483.0,noggin:29,"(frozenset({'horserunssincewin NOT BETWEEN 25 and 50', 'nh_flat_aw_id IN (2)', 'longlistracecat IN (1,27)', 'country_id = 1', 'r2trackdirection IN (1)', 'careerruns>0', 'd2jockeys_claim IN (0,1,2,3,4,5,6)', 'trainerhorseruns NOT BETWEEN 11 and 17', 'TEST PASSED LEGALLY1', 'seasonalruns BETWEEN 0 and 1', 'dateweek BETWEEN 11 and 27', 'horse_age = 7', 'classmove IN (-1,0,1)', 'country_id=1', 'totaldistbt NOT BETWEEN 0.05 and 4', 'r2nh_flat_aw_id IN (2,3)', 'r2country_id=1'}), 'none')"
noggin,30,SS AW BLINKRS 10.01 - 80.00,"TEST PASSED LEGALLY1 AND yards NOT BETWEEN 1980 and 2200 AND number_of_runners  BETWEEN 8 and 40 AND horse_age  BETWEEN 2 and 5 AND hgruns  BETWEEN 0 and 25 AND lastrun  BETWEEN 1 and 75 AND nh_flat_aw_id  IN ( 3 ) AND classincirish  IN ( 1,2,6,7 ) AND headgear  IN ( 2 ) AND distancemove NOT IN ( 0 ) AND careerruns>0 AND dateyears >=2003",,10.01 - 80.00,-66.38,300.0,noggin:30,"(frozenset({'number_of_runners BETWEEN 8 and 40', 'headgear IN (2)', 'TEST PASSED LEGALLY1', 'distancemove NOT IN (0)', 'nh_flat_aw_id IN (3)', 'lastrun BETWEEN 1 and 75', 'classincirish IN (1,2,6,7)', 'careerruns>0', 'horse_age BETWEEN 2 and 5', 'hgruns BETWEEN 0 and 25', 'yards NOT BETWEEN 1980 and 2200'}), '10.01 - 80.00')"
noggin,32,SS TURF 4YO 7furlongs v1,"TEST PASSED LEGALLY1 AND yards = 1540 AND horse_age = 4 AND distanceruns <> 0 AND jrunstrk = 1 AND r2number_of_runners  BETWEEN 8 and 40 AND lastrun  BETWEEN 16 and 75 AND rt1_id = 1 AND tonguetie = 0 AND r2rt1_id = 1 AND nh_flat_aw_id  IN ( 2 ) AND headgear  IN ( 1,3,23 ) AND distancemove  IN ( -1100,-990,-880,-770,-660,-550,-440,-330,-220,-110,0,110,220,330 ) AND careerruns>0 AND dateyears >=2003",,none,73.42,298.0,noggin:32,"(frozenset({'distanceruns <> 0', 'TEST PASSED LEGALLY1', 'nh_flat_aw_id IN (2)', 'jrunstrk = 1', 'horse_age = 4', 'tonguetie = 0', 'r2rt1_id = 1', 'distancemove IN (-1100,-990,-880,-770,-660,-550,-440,-330,-220,-110,0,110,220,330)', 'r2number_of_runners BETWEEN 8 and 40', 'headgear IN (1,3,23)', 'careerruns>0', 'rt1_id = 1', 'yards = 1540', 'lastrun BETWEEN 16 and 75'}), 'none')"
noggin,33,SS Ed WALKER 1 LH DSLR,"TEST PASSED LEGALLY1 AND lastrun  BETWEEN 26 and 180 AND nh_flat_aw_id  IN ( 2 ) AND trackdirection  IN ( 1 ) AND datemonthofyear  IN ( 5,6,7,10 ) AND trainer_id  IN ( 4756 ) AND careerruns>0 AND dateyears >=2003",,none,132.15,120.0,noggin:33,"(frozenset({'lastrun BETWEEN 26 and 180', 'TEST PASSED LEGALLY1', 'trackdirection IN (1)', 'nh_flat_aw_id IN (2)', 'careerruns>0', 'datemonthofyear IN (5,6,7,10)', 'trainer_id IN (4756)'}), 'none')"
noggin,34,SS Ed WALKER 2 STRTs,"TEST PASSED LEGALLY1 AND nh_flat_aw_id  IN ( 2 ) AND trackdirection  IN ( 3 ) AND class_id  IN ( 3,4,5,6,7 ) AND distancemove NOT IN ( -110,0,110 ) AND trainer_id  IN ( 4756 ) AND careerruns>0 AND country_id=1 AND dateyears >=2003",,none,79.78,125.0,noggin:34,"(frozenset({'TEST PASSED LEGALLY1', 'nh_flat_aw_id IN (2)', 'country_id=1', 'class_id IN (3,4,5,6,7)', 'trackdirection IN (3)', 'careerruns>0', 'distancemove NOT IN (-110,0,110)', 'trainer_id IN (4756)'}), 'none')"
noggin,35,SS 4YO STRAIGHTS all BSPs Jan-June,"TEST PASSED LEGALLY1 AND horse_age = 4 AND careerruns  BETWEEN 1 and 18 AND distanceruns  BETWEEN 0 and 6 AND seasonalruns  BETWEEN 0 and 3 AND catruns  BETWEEN 0 and 13 AND totaldistbt NOT BETWEEN 0 and 0.96 AND tonguetie = 0 AND trackdirection  IN ( 3 ) AND datemonthofyear  IN ( 1,2,3,4,5,6 ) AND headgear NOT IN ( 1 ) AND bestplace5  IN ( 1,2,3,4,5,6,7 ) AND classmove  IN ( 0,1 ) AND distancemove NOT IN ( 110,220,330,440,550,660 ) AND careerruns>0 AND careerruns>0 AND dateyears >=2003",,none,454.43,1057.0,noggin:35,"(frozenset({'distancemove NOT IN (110,220,330,440,550,660)', 'careerruns BETWEEN 1 and 18', 'TEST PASSED LEGALLY1', 'seasonalruns BETWEEN 0 and 3', 'totaldistbt NOT BETWEEN 0 and 0.96', 'headgear NOT IN (1)', 'horse_age = 4', 'catruns BETWEEN 0 and 13', 'bestplace5 IN (1,2,3,4,5,6,7)', 'classmove IN (0,1)', 'trackdirection IN (3)', 'careerruns>0', 'distanceruns BETWEEN 0 and 6', 'tonguetie = 0', 'datemonthofyear IN (1,2,3,4,5,6)'}), 'none')"
noggin,36,SS FLAT 6YO-8YO May-July All BSPs,"TEST PASSED LEGALLY1 AND number_of_runners  BETWEEN 8 and 18 AND dateweek  BETWEEN 18 and 30 AND horse_age  BETWEEN 6 and 8 AND careerruns  BETWEEN 5 and 73 AND trainerhorseruns  BETWEEN 0 and 5 AND r2number_of_runners  BETWEEN 6 and 40 AND lastrun  BETWEEN 16 and 240 AND nh_flat_aw_id  IN ( 2 ) AND trackdirection  IN (1,2) AND bestplace10  IN (1,2,3,4,5,6) AND d2jockeys_claim  IN (0,3,4,5) AND careerruns>0 AND dateyears >=2003",,none,-29.58,34.0,noggin:36,"(frozenset({'dateweek BETWEEN 18 and 30', 'lastrun BETWEEN 16 and 240', 'TEST PASSED LEGALLY1', 'nh_flat_aw_id IN (2)', 'trackdirection IN (1,2)', 'r2number_of_runners BETWEEN 6 and 40', 'bestplace10 IN (1,2,3,4,5,6)', 'd2jockeys_claim IN (0,3,4,5)', 'number_of_runners BETWEEN 8 and 18', 'horse_age BETWEEN 6 and 8', 'careerruns>0', 'trainerhorseruns BETWEEN 0 and 5', 'careerruns BETWEEN 5 and 73'}), 'none')"
noggin,37,SS RYAN K ,"TEST PASSED LEGALLY1 AND yards  BETWEEN 1210 and 2090 AND careerruns <> 0 AND totaldistbt  BETWEEN 5.05 and 1999 AND bestplace10  IN ( 1,2,3,4,5,6 ) AND trainer_id  IN ( 1198 ) AND careerruns>0 AND careerruns>0 AND headgear <> headgearlr AND dateyears >=2003",,none,-30.68,72.0,noggin:37,"(frozenset({'headgear <> headgearlr', 'TEST PASSED LEGALLY1', 'trainer_id IN (1198)', 'bestplace10 IN (1,2,3,4,5,6)', 'careerruns <> 0', 'totaldistbt BETWEEN 5.05 and 1999', 'careerruns>0', 'yards BETWEEN 1210 and 2090'}), 'none')"
noggin,38,SS AW LTO WLTO 3YO-7YO v1,"TEST PASSED LEGALLY1 AND horse_age  BETWEEN 3 and 7 AND horseyearrides  BETWEEN 0 and 8 AND distwon  BETWEEN 0.1 and 5 AND wlastrun  BETWEEN 121 and 730 AND horsesex = 1 AND tonguetie = 0 AND nh_flat_aw_id  IN ( 2 ) AND trackdirection  IN ( 1,3 ) AND datemonthofyear  IN ( 4,5,6,7,8,9,10 ) AND headgear  IN ( 1,4,23 ) AND classmove  IN ( -3,-2,-1,0,1,2,3 ) AND d2placing  IN ( 1 ) AND r6nh_flat_aw_id  IN ( 3 ) AND careerruns>0 AND careerwins>0 AND d2placing is not null AND d2placing<40 and distwon>0 AND dateyears >=2003",,none,93.31,264.0,noggin:38,"(frozenset({'r6nh_flat_aw_id IN (3)', 'd2placing<40 and distwon>0', 'nh_flat_aw_id IN (2)', 'headgear IN (1,4,23)', 'datemonthofyear IN (4,5,6,7,8,9,10)', 'classmove IN (-3,-2,-1,0,1,2,3)', 'careerruns>0', 'horseyearrides BETWEEN 0 and 8', 'distwon BETWEEN 0.1 and 5', 'd2placing is not null', 'horse_age BETWEEN 3 and 7', 'trackdirection IN (1,3)', 'TEST PASSED LEGALLY1', 'd2placing IN (1)', 'wlastrun BETWEEN 121 and 730', 'horsesex = 1', 'tonguetie = 0', 'careerwins>0'}), 'none')"
noggin,39,TURF 5lb 7lb JOCK MAY AUG SEP,"TEST PASSED LEGALLY1 AND yards  BETWEEN 1650 and 3520 AND dateweek  BETWEEN 18 and 37 AND horse_age  BETWEEN 5 and 7 AND careerruns NOT BETWEEN 1 and 5 AND catruns  BETWEEN 0 and 31 AND horsesex = 2 AND nh_flat_aw_id  IN ( 2 ) AND longlistracecat  IN ( 10,27 ) AND datemonthofyear  IN ( 5,8,9 ) AND headgear  IN ( 23 ) AND distancemove NOT IN ( 220,330,440,550,660,770,880,990,1100,1210,1320,1430,1540,1650,1760 ) AND jockeys_claim  IN ( 5,7 ) AND r2nh_flat_aw_id  IN ( 2,3 ) AND careerruns>0 AND dateyears >=2003",,none,85.41,152.0,noggin:39,"(frozenset({'horse_age BETWEEN 5 and 7', 'catruns BETWEEN 0 and 31', 'dateweek BETWEEN 18 and 37', 'TEST PASSED LEGALLY1', 'horsesex = 2', 'distancemove NOT IN (220,330,440,550,660,770,880,990,1100,1210,1320,1430,1540,1650,1760)', 'nh_flat_aw_id IN (2)', 'datemonthofyear IN (5,8,9)', 'r2nh_flat_aw_id IN (2,3)', 'careerruns NOT BETWEEN 1 and 5', 'headgear IN (23)', 'longlistracecat IN (10,27)', 'careerruns>0', 'yards BETWEEN 1650 and 3520', 'jockeys_claim IN (5,7)'}), 'none')"
noggin,40,MM SS NH Basic MM 4.01 - 12.00,"TEST PASSED LEGALLY1 AND fcve  BETWEEN 11 and 31 AND careerruns  BETWEEN 1 and 19 AND lastrun NOT BETWEEN 31 and 60 AND nh_flat_aw_id  IN ( 1 ) AND headgear  IN ( 4,23 ) AND careerruns>0 AND race_date>='2011-12-28' AND dateyears >=2003",,4.01 - 12.00,-34.5,395.0,noggin:40,"(frozenset({'TEST PASSED LEGALLY1', 'nh_flat_aw_id IN (1)', 'careerruns BETWEEN 1 and 19', 'fcve BETWEEN 11 and 31', 'lastrun NOT BETWEEN 31 and 60', 'headgear IN (4,23)', 'careerruns>0', ""race_date>='2011-12-28'""}), '4.01 - 12.00')"
noggin,41,TURF 6YO FMs MAY,"TEST PASSED LEGALLY1 AND yards  BETWEEN 1650 and 2090 AND horse_age = 6 AND horsesex = 2 AND nh_flat_aw_id  IN ( 2 ) AND datemonthofyear  IN ( 5 ) AND horsecountry  IN ( 1,2 ) AND headgear  IN ( 23 ) AND r2nh_flat_aw_id  IN ( 2,3 ) AND careerruns>0 AND dateyears >=2003",,none,17.45,76.0,noggin:41,"(frozenset({'datemonthofyear IN (5)', 'TEST PASSED LEGALLY1', 'horsesex = 2', 'nh_flat_aw_id IN (2)', 'horsecountry IN (1,2)', 'r2nh_flat_aw_id IN (2,3)', 'headgear IN (23)', 'careerruns>0', 'horse_age = 6', 'yards BETWEEN 1650 and 2090'}), 'none')"
noggin,42,4YO STRAIGHTS,"TEST PASSED LEGALLY1 AND horse_age = 4 AND distanceruns  BETWEEN 1 and 6 AND totaldistbt NOT BETWEEN 0 and 0.96 AND tonguetie = 0 AND trackdirection  IN ( 3 ) AND headgear NOT IN ( 1 ) AND bestplace5  IN ( 1,2,3,4,5,6,7 ) AND classmove  IN ( 0,1 ) AND careerruns>0 AND careerruns>0 AND dateyears >=2003",,none,1344.49,5744.0,noggin:42,"(frozenset({'TEST PASSED LEGALLY1', 'totaldistbt NOT BETWEEN 0 and 0.96', 'headgear NOT IN (1)', 'horse_age = 4', 'bestplace5 IN (1,2,3,4,5,6,7)', 'classmove IN (0,1)', 'trackdirection IN (3)', 'distanceruns BETWEEN 1 and 6', 'careerruns>0', 'tonguetie = 0'}), 'none')"
noggin,43,SS Ed WALKER 3 STRTs not 6f,"TEST PASSED LEGALLY1 AND yards NOT BETWEEN 1320 and 1430 AND nh_flat_aw_id  IN ( 2 ) AND trackdirection  IN ( 3 ) AND class_id  IN ( 3,4,5,6,7 ) AND trainer_id  IN ( 4756 ) AND country_id=1 AND dateyears >=2003",,none,36.48,236.0,noggin:43,"(frozenset({'TEST PASSED LEGALLY1', 'class_id IN (3,4,5,6,7)', 'nh_flat_aw_id IN (2)', 'trackdirection IN (3)', 'trainer_id IN (4756)', 'country_id=1', 'yards NOT BETWEEN 1320 and 1430'}), 'none')"
noggin,44,AW LTO WLTO 3YO-7YO,"TEST PASSED LEGALLY1 AND horse_age  BETWEEN 3 and 7 AND distwon  BETWEEN 0.1 and 5 AND wlastrun  BETWEEN 130 and 365 AND tonguetie = 0 AND trackdirection  IN ( 1,3 ) AND headgear  IN ( 23 ) AND classmove  IN ( 1,2,3,4,5,6 ) AND d2placing  IN ( 1 ) AND r6nh_flat_aw_id  IN ( 3 ) AND careerruns>0 AND careerwins>0 AND d2placing is not null AND d2placing<40 and distwon>0 AND dateyears >=2003",,none,271.74,511.0,noggin:44,"(frozenset({'trackdirection IN (1,3)', 'r6nh_flat_aw_id IN (3)', 'd2placing<40 and distwon>0', 'TEST PASSED LEGALLY1', 'classmove IN (1,2,3,4,5,6)', 'd2placing is not null', 'd2placing IN (1)', 'wlastrun BETWEEN 130 and 365', 'headgear IN (23)', 'tonguetie = 0', 'careerruns>0', 'distwon BETWEEN 0.1 and 5', 'horse_age BETWEEN 3 and 7', 'careerwins>0'}), 'none')"
noggin,45,TURF 6YO FMs MAY v2,"TEST PASSED LEGALLY1 AND horse_age = 6 AND horse90dayrides  BETWEEN 0 and 4 AND catwins  BETWEEN 0 and 4 AND rt1_id = 1 AND horsesex = 2 AND nh_flat_aw_id  IN ( 2 ) AND classincirish  IN ( 5,6 ) AND datemonthofyear  IN ( 4,5 ) AND horsecountry  IN ( 1,2 ) AND headgear  IN ( 23 ) AND bestplace10  IN ( 2,3,4,5 ) AND distancemove  IN ( -660,-550,-440,-330,-220,-110,0 ) AND r2nh_flat_aw_id  IN ( 2,3 ) AND careerruns>0 AND dateyears >=2003",,none,-7.0,55.0,noggin:45,"(frozenset({'classincirish IN (5,6)', 'catwins BETWEEN 0 and 4', 'TEST PASSED LEGALLY1', 'horsesex = 2', 'nh_flat_aw_id IN (2)', 'bestplace10 IN (2,3,4,5)', 'distancemove IN (-660,-550,-440,-330,-220,-110,0)', 'horse90dayrides BETWEEN 0 and 4', 'horsecountry IN (1,2)', 'r2nh_flat_aw_id IN (2,3)', 'headgear IN (23)', 'datemonthofyear IN (4,5)', 'careerruns>0', 'horse_age = 6', 'rt1_id = 1'}), 'none')"
noggin,46,SS MM NH Class 5 6 UK only All BSPs MM ,"TEST PASSED LEGALLY1 AND fcve  BETWEEN 11 and 29 AND r2number_of_runners  BETWEEN 9 and 15 AND nh_flat_aw_id  IN ( 1 ) AND class_id  IN ( 5,6 ) AND careerruns>0 AND country_id=1 AND race_date>='2011-12-28' AND dateyears >=2003",,none,71.5,462.0,noggin:46,"(frozenset({'fcve BETWEEN 11 and 29', 'TEST PASSED LEGALLY1', 'nh_flat_aw_id IN (1)', 'country_id=1', 'r2number_of_runners BETWEEN 9 and 15', 'class_id IN (5,6)', 'careerruns>0', ""race_date>='2011-12-28'""}), 'none')"
noggin,47,FIRST RUN NEW TRAINER  ALL BSPs,"TEST PASSED LEGALLY1 AND yards NOT BETWEEN 1100 and 1430 AND horse_age  BETWEEN 2 and 10 AND careerruns  BETWEEN 4 and 41 AND lastrun  BETWEEN 1 and 180 AND classincirish  IN ( 1,5,6,7 ) AND careerruns>0 AND trainer_id <> d2trainer_id AND dateyears >=2003",,none,63.19,1273.0,noggin:47,"(frozenset({'careerruns BETWEEN 4 and 41', 'TEST PASSED LEGALLY1', 'trainer_id <> d2trainer_id', 'yards NOT BETWEEN 1100 and 1430', 'classincirish IN (1,5,6,7)', 'careerruns>0', 'horse_age BETWEEN 2 and 10', 'lastrun BETWEEN 1 and 180'}), 'none')"
noggin,48,MM MUSSELBRUGH 2.01  - 60.00,"TEST PASSED LEGALLY1 AND horse_age  BETWEEN 3 and 8 AND fcve  BETWEEN 4 and 80 AND careerruns  BETWEEN 1 and 34 AND lastrun  BETWEEN 21 and 730 AND horsesex = 1 AND nh_flat_aw_id  IN ( 1 ) AND track_id  IN ( 49 ) AND r2nh_flat_aw_id  IN ( 1,2 ) AND careerruns>0 AND race_date>='2011-12-28' AND dateyears >=2003",,2.01 - 60.00,-24.59,70.0,noggin:48,"(frozenset({'TEST PASSED LEGALLY1', 'nh_flat_aw_id IN (1)', 'horse_age BETWEEN 3 and 8', 'careerruns BETWEEN 1 and 34', 'track_id IN (49)', 'lastrun BETWEEN 21 and 730', 'r2nh_flat_aw_id IN (1,2)', 'careerruns>0', 'horsesex = 1', 'fcve BETWEEN 4 and 80', ""race_date>='2011-12-28'""}), '2.01 - 60.00')"
noggin,49,6YO FIRST RUN SEASON,"TEST PASSED LEGALLY1 AND horse_age = 6 AND horseyearrides  BETWEEN 4 and 18 AND seasonalruns = 0 AND rt1_id = 1 AND nh_flat_aw_id  IN ( 2 ) AND classincirish  IN ( 1,2,4,5,6 ) AND datemonthofyear  IN ( 5 ) AND horsecountry  IN ( 1,2,5 ) AND headgear  IN ( 1,3,4,23 ) AND headgearlr  IN ( 23 ) AND careerruns>0 AND dateyears >=2003",,none,-45.47,294.0,noggin:49,"(frozenset({'classincirish IN (1,2,4,5,6)', 'datemonthofyear IN (5)', 'TEST PASSED LEGALLY1', 'nh_flat_aw_id IN (2)', 'headgear IN (1,3,4,23)', 'seasonalruns = 0', 'horseyearrides BETWEEN 4 and 18', 'headgearlr IN (23)', 'horsecountry IN (1,2,5)', 'careerruns>0', 'horse_age = 6', 'rt1_id = 1'}), 'none')"
noggin,50,4YO STRAIGHTS 0 DIST WINS,"TEST PASSED LEGALLY1 AND yards  BETWEEN 1540 and 1980 AND horse_age = 4 AND catruns NOT BETWEEN 1 and 2 AND distancewins = 0 AND lastrun  BETWEEN 1 and 240 AND totaldistbt NOT BETWEEN 0.05 and 2 AND horsesex = 1 AND tonguetie = 0 AND trackdirection  IN ( 3 ) AND bestplace3 NOT IN ( 1 ) AND classmove  IN ( -1,0,1,2,3,4 ) AND d2placing  IN ( 2,3,4,5,6,7,8,9,10,11 ) AND careerruns>0 AND careerruns>0 AND dateyears >=2003",,none,10.07,1314.0,noggin:50,"(frozenset({'TEST PASSED LEGALLY1', 'distancewins = 0', 'totaldistbt NOT BETWEEN 0.05 and 2', 'horse_age = 4', 'lastrun BETWEEN 1 and 240', 'trackdirection IN (3)', 'bestplace3 NOT IN (1)', 'horsesex = 1', 'careerruns>0', 'tonguetie = 0', 'd2placing IN (2,3,4,5,6,7,8,9,10,11)', 'yards BETWEEN 1540 and 1980', 'catruns NOT BETWEEN 1 and 2', 'classmove IN (-1,0,1,2,3,4)'}), 'none')"
noggin,51,5YO FIRST RUN SEASON,"TEST PASSED LEGALLY1 AND horse_age = 5 AND seasonalruns = 0 AND horseyearwins  BETWEEN 0 and 1 AND catwins  BETWEEN 0 and 2 AND lastrun  BETWEEN 16 and 180 AND d2tonguetie = 0 AND nh_flat_aw_id  IN ( 2 ) AND classincirish  IN ( 1,6 ) AND datemonthofyear  IN ( 3,4,5 ) AND horsecountry  IN ( 2,3 ) AND headgear  IN ( 2,4,23 ) AND jockeys_claim  IN ( 0,2,3 ) AND careerruns>0 AND dateyears >=2003",,none,105.55,97.0,noggin:51,"(frozenset({'catwins BETWEEN 0 and 2', 'horsecountry IN (2,3)', 'headgear IN (2,4,23)', 'TEST PASSED LEGALLY1', 'datemonthofyear IN (3,4,5)', 'nh_flat_aw_id IN (2)', 'd2tonguetie = 0', 'jockeys_claim IN (0,2,3)', 'lastrun BETWEEN 16 and 180', 'seasonalruns = 0', 'horseyearwins BETWEEN 0 and 1', 'classincirish IN (1,6)', 'careerruns>0', 'horse_age = 5'}), 'none')"
noggin,52,MM NH EXETER 5.01 - 300.00 MM,"TEST PASSED LEGALLY1 AND fcve  BETWEEN 2 and 40 AND lastrun NOT BETWEEN 26 and 90 AND nh_flat_aw_id  IN ( 1 ) AND track_id  IN ( 24 ) AND horsecountry NOT IN ( 1 ) AND classmove  IN ( 0,1 ) AND jockeys_claim  IN ( 0,3 ) AND careerruns>0 AND race_date>='2011-12-28' AND country_id=1 AND r2country_id=1 AND dateyears >=2003",,5.01 - 300.00,2.43,88.0,noggin:52,"(frozenset({'jockeys_claim IN (0,3)', 'TEST PASSED LEGALLY1', 'nh_flat_aw_id IN (1)', 'lastrun NOT BETWEEN 26 and 90', 'country_id=1', 'r2country_id=1', 'classmove IN (0,1)', 'fcve BETWEEN 2 and 40', 'horsecountry NOT IN (1)', 'careerruns>0', 'track_id IN (24)', ""race_date>='2011-12-28'""}), '5.01 - 300.00')"
noggin,53,NEWTONclaude,"TEST PASSED LEGALLY1 AND careerruns  BETWEEN 1 and 220 AND trainerhorseruns = 0 AND dateyears  IN (2025,2026) AND dateyears >=2003",,none,36.35,234.0,noggin:53,"(frozenset({'dateyears IN (2025,2026)', 'TEST PASSED LEGALLY1', 'careerruns BETWEEN 1 and 220', 'trainerhorseruns = 0'}), 'none')"
noggin,54,4YO LL HDGR,"TEST PASSED LEGALLY1 AND yards  BETWEEN 1100 and 2530 AND horse_age = 4 AND catruns  BETWEEN 0 and 12 AND careerwins  BETWEEN 0 and 1 AND lastrun  BETWEEN 181 and 300 AND rt1_id = 1 AND tonguetie = 0 AND nh_flat_aw_id  IN ( 2 ) AND classincirish  IN ( 2,5,6 ) AND horsecountry  IN ( 1,2 ) AND headgear NOT IN ( 23 ) AND r2nh_flat_aw_id  IN ( 2,3 ) AND careerruns>0 AND dateyears >=2003",,none,49.13,131.0,noggin:54,"(frozenset({'careerwins BETWEEN 0 and 1', 'TEST PASSED LEGALLY1', 'nh_flat_aw_id IN (2)', 'classincirish IN (2,5,6)', 'catruns BETWEEN 0 and 12', 'horse_age = 4', 'yards BETWEEN 1100 and 2530', 'rt1_id = 1', 'horsecountry IN (1,2)', 'r2nh_flat_aw_id IN (2,3)', 'headgear NOT IN (23)', 'tonguetie = 0', 'careerruns>0', 'lastrun BETWEEN 181 and 300'}), 'none')"
noggin,55,SS MM NH 10yo 2.01 - 35.00,"TEST PASSED LEGALLY1 AND number_of_runners  BETWEEN 3 and 11 AND horse_age = 10 AND fcve  BETWEEN 4 and 27 AND distanceruns  BETWEEN 0 and 2 AND seasonalruns  BETWEEN 0 and 5 AND r2number_of_runners  BETWEEN 8 and 40 AND nh_flat_aw_id  IN ( 1 ) AND datedayofweek  IN ( 1,5,6,7 ) AND careerruns>0 AND race_date>='2011-12-28' AND dateyears >=2003",,2.01 - 35.00,-5.56,81.0,noggin:55,"(frozenset({""race_date>='2011-12-28'"", 'TEST PASSED LEGALLY1', 'nh_flat_aw_id IN (1)', 'number_of_runners BETWEEN 3 and 11', 'horse_age = 10', 'seasonalruns BETWEEN 0 and 5', 'distanceruns BETWEEN 0 and 2', 'datedayofweek IN (1,5,6,7)', 'fcve BETWEEN 4 and 27', 'careerruns>0', 'r2number_of_runners BETWEEN 8 and 40'}), '2.01 - 35.00')"
noggin,56,SS FT HCP 6f-7f 26.01 - 1000.00,"TEST PASSED LEGALLY1 AND yards  BETWEEN 1320 and 1540 AND number_of_runners  BETWEEN 8 and 30 AND horse_age  BETWEEN 2 and 3 AND rt1runs = 0 AND seasonalruns  BETWEEN 0 and 4 AND lastrun  BETWEEN 11 and 1000 AND rt1_id = 1 AND trackdirection  IN ( 1,3 ) AND datemonthofyear  IN ( 4,5,6,7,9,10,11 ) AND headgear  IN ( 23 ) AND careerruns>0 AND dateyears >=2003",,26.01 - 1000.00,65.02,355.0,noggin:56,"(frozenset({'trackdirection IN (1,3)', 'rt1runs = 0', 'number_of_runners BETWEEN 8 and 30', 'TEST PASSED LEGALLY1', 'datemonthofyear IN (4,5,6,7,9,10,11)', 'yards BETWEEN 1320 and 1540', 'horse_age BETWEEN 2 and 3', 'seasonalruns BETWEEN 0 and 4', 'lastrun BETWEEN 11 and 1000', 'headgear IN (23)', 'careerruns>0', 'rt1_id = 1'}), '26.01 - 1000.00')"
noggin,57,SS AW 6f 7f HDGR DIFF  3.01 - 150.00,"TEST PASSED LEGALLY1 AND yards  BETWEEN 1320 and 1540 AND horse_age  BETWEEN 2 and 7 AND trackruns  BETWEEN 0 and 5 AND r2number_of_runners  BETWEEN 8 and 40 AND lastrun  BETWEEN 11 and 20 AND lasttoslast  BETWEEN 1 and 180 AND nh_flat_aw_id  IN ( 3 ) AND headgear NOT IN ( 20,21 ) AND careerruns>0 AND careerruns>1 AND headgear <> headgearlr AND dateyears >=2003",,3.01 - 150.00,-39.89,657.0,noggin:57,"(frozenset({'headgear <> headgearlr', 'headgear NOT IN (20,21)', 'TEST PASSED LEGALLY1', 'lastrun BETWEEN 11 and 20', 'nh_flat_aw_id IN (3)', 'yards BETWEEN 1320 and 1540', 'horse_age BETWEEN 2 and 7', 'trackruns BETWEEN 0 and 5', 'r2number_of_runners BETWEEN 8 and 40', 'lasttoslast BETWEEN 1 and 180', 'careerruns>0', 'careerruns>1'}), '3.01 - 150.00')"
noggin,58,8YO 9YO 18.01 - 1000.00,"TEST PASSED LEGALLY1 AND number_of_runners  BETWEEN 11 and 40 AND horse_age  BETWEEN 8 and 9 AND horseyearrides NOT BETWEEN 0 and 1 AND catruns  BETWEEN 0 and 23 AND nh_flat_aw_id  IN ( 2,3 ) AND horsecountry  IN ( 1,2,3,5 ) AND jockeys_claim  IN ( 0,5 ) AND r2nh_flat_aw_id  IN ( 1 ) AND d2jockeys_claim  IN ( 0,3 ) AND careerruns>0 AND dateyears >=2003",,18.01 - 1000,-69.7,160.0,noggin:58,"(frozenset({'horsecountry IN (1,2,3,5)', 'd2jockeys_claim IN (0,3)', 'TEST PASSED LEGALLY1', 'horse_age BETWEEN 8 and 9', 'r2nh_flat_aw_id IN (1)', 'catruns BETWEEN 0 and 23', 'nh_flat_aw_id IN (2,3)', 'jockeys_claim IN (0,5)', 'careerruns>0', 'horseyearrides NOT BETWEEN 0 and 1', 'number_of_runners BETWEEN 11 and 40'}), '18.01 - 1000')"
